Date,Vegetable,Noida Price
15-06-2022,Radish,29
16-06-2022,Radish,29
17-06-2022,Radish,29
18-06-2022,Radish,28
19-06-2022,Radish,28
20-06-2022,Radish,24
21-06-2022,Radish,24
22-06-2022,Radish,24
23-06-2022,Radish,23
24-06-2022,Radish,23
25-06-2022,Radish,23
26-06-2022,Radish,23
27-06-2022,Radish,23
28-06-2022,Radish,23
29-06-2022,Radish,23
30-06-2022,Radish,23
01-07-2022,Radish,27
02-07-2022,Radish,27
03-07-2022,Radish,27
04-07-2022,Radish,28
05-07-2022,Radish,28
06-07-2022,Radish,28
07-07-2022,Radish,28
08-07-2022,Radish,28
09-07-2022,Radish,25
10-07-2022,Radish,25
11-07-2022,Radish,25
12-07-2022,Radish,27
13-07-2022,Radish,27
14-07-2022,Radish,24
15-07-2022,Radish,24
16-07-2022,Radish,24
17-07-2022,Radish,30
18-07-2022,Radish,30
19-07-2022,Radish,30
20-07-2022,Radish,30
21-07-2022,Radish,29
22-07-2022,Radish,29
23-07-2022,Radish,29
24-07-2022,Radish,25
25-07-2022,Radish,25
26-07-2022,Radish,25
27-07-2022,Radish,25
28-07-2022,Radish,25
29-07-2022,Radish,25
30-07-2022,Radish,25
31-07-2022,Radish,25
01-08-2022,Radish,28
02-08-2022,Radish,28
03-08-2022,Radish,28
04-08-2022,Radish,25
05-08-2022,Radish,25
06-08-2022,Radish,25
07-08-2022,Radish,25
08-08-2022,Radish,29
09-08-2022,Radish,29
10-08-2022,Radish,29
11-08-2022,Radish,29
12-08-2022,Radish,29
13-08-2022,Radish,27
14-08-2022,Radish,27
15-08-2022,Radish,27
16-08-2022,Radish,27
17-08-2022,Radish,27
18-08-2022,Radish,30
19-08-2022,Radish,30
20-08-2022,Radish,30
21-08-2022,Radish,24
22-08-2022,Radish,24
23-08-2022,Radish,24
24-08-2022,Radish,24
25-08-2022,Radish,24
26-08-2022,Radish,28
27-08-2022,Radish,28
28-08-2022,Radish,28
29-08-2022,Radish,28
30-08-2022,Radish,27
31-08-2022,Radish,27
01-09-2022,Radish,26
02-09-2022,Radish,26
03-09-2022,Radish,26
04-09-2022,Radish,26
05-09-2022,Radish,30
06-09-2022,Radish,28
07-09-2022,Radish,28
08-09-2022,Radish,28
09-09-2022,Radish,28
10-09-2022,Radish,26
11-09-2022,Radish,21
12-09-2022,Radish,21
13-09-2022,Radish,21
14-09-2022,Radish,21
15-09-2022,Radish,21
16-09-2022,Radish,23
17-09-2022,Radish,23
18-09-2022,Radish,23
19-09-2022,Radish,22
20-09-2022,Radish,22
21-09-2022,Radish,22
22-09-2022,Radish,23
23-09-2022,Radish,23
24-09-2022,Radish,23
25-09-2022,Radish,31
26-09-2022,Radish,31
27-09-2022,Radish,31
28-09-2022,Radish,31
29-09-2022,Radish,31
30-09-2022,Radish,34
01-10-2022,Radish,34
02-10-2022,Radish,34
03-10-2022,Radish,31
04-10-2022,Radish,31
05-10-2022,Radish,31
06-10-2022,Radish,34
07-10-2022,Radish,34
08-10-2022,Radish,30
09-10-2022,Radish,30
10-10-2022,Radish,30
11-10-2022,Radish,30
12-10-2022,Radish,34
13-10-2022,Radish,34
14-10-2022,Radish,34
15-10-2022,Radish,29
16-10-2022,Radish,29
17-10-2022,Radish,29
18-10-2022,Radish,30
19-10-2022,Radish,30
20-10-2022,Radish,30
21-10-2022,Radish,30
22-10-2022,Radish,30
23-10-2022,Radish,30
24-10-2022,Radish,33
25-10-2022,Radish,33
26-10-2022,Radish,33
27-10-2022,Radish,33
28-10-2022,Radish,33
29-10-2022,Radish,32
30-10-2022,Radish,32
31-10-2022,Radish,32
01-11-2022,Radish,32
02-11-2022,Radish,32
03-11-2022,Radish,28
04-11-2022,Radish,28
05-11-2022,Radish,28
06-11-2022,Radish,35
07-11-2022,Radish,35
08-11-2022,Radish,35
09-11-2022,Radish,29
10-11-2022,Radish,29
11-11-2022,Radish,29
12-11-2022,Radish,35
13-11-2022,Radish,35
14-11-2022,Radish,35
15-11-2022,Radish,35
16-11-2022,Radish,35
17-11-2022,Radish,35
18-11-2022,Radish,24
19-11-2022,Radish,24
20-11-2022,Radish,24
21-11-2022,Radish,22
22-11-2022,Radish,22
23-11-2022,Radish,22
24-11-2022,Radish,20
25-11-2022,Radish,20
26-11-2022,Radish,25
27-11-2022,Radish,25
28-11-2022,Radish,22
29-11-2022,Radish,22
30-11-2022,Radish,23
01-12-2022,Radish,23
02-12-2022,Radish,23
03-12-2022,Radish,21
04-12-2022,Radish,21
05-12-2022,Radish,21
06-12-2022,Radish,21
07-12-2022,Radish,23
08-12-2022,Radish,23
09-12-2022,Radish,23
10-12-2022,Radish,25
11-12-2022,Radish,25
12-12-2022,Radish,25
13-12-2022,Radish,25
14-12-2022,Radish,25
15-12-2022,Radish,25
16-12-2022,Radish,25
17-12-2022,Radish,25
18-12-2022,Radish,26
19-12-2022,Radish,26
20-12-2022,Radish,26
21-12-2022,Radish,26
22-12-2022,Radish,23
23-12-2022,Radish,23
24-12-2022,Radish,23
25-12-2022,Radish,23
26-12-2022,Radish,23
27-12-2022,Radish,22
28-12-2022,Radish,22
29-12-2022,Radish,26
30-12-2022,Radish,26
31-12-2022,Radish,26
01-01-2023,Radish,26
02-01-2023,Radish,26
03-01-2023,Radish,26
04-01-2023,Radish,25
05-01-2023,Radish,25
06-01-2023,Radish,25
07-01-2023,Radish,25
08-01-2023,Radish,24
09-01-2023,Radish,24
10-01-2023,Radish,24
11-01-2023,Radish,22
12-01-2023,Radish,22
13-01-2023,Radish,22
14-01-2023,Radish,28
15-01-2023,Radish,28
16-01-2023,Radish,28
17-01-2023,Radish,28
18-01-2023,Radish,28
19-01-2023,Radish,28
20-01-2023,Radish,28
21-01-2023,Radish,28
22-01-2023,Radish,28
23-01-2023,Radish,28
24-01-2023,Radish,28
25-01-2023,Radish,24
26-01-2023,Radish,24
27-01-2023,Radish,24
28-01-2023,Radish,26
29-01-2023,Radish,26
30-01-2023,Radish,26
31-01-2023,Radish,28
01-02-2023,Radish,28
02-02-2023,Radish,28
03-02-2023,Radish,27
04-02-2023,Radish,27
05-02-2023,Radish,27
06-02-2023,Radish,27
07-02-2023,Radish,27
08-02-2023,Radish,27
09-02-2023,Radish,25
10-02-2023,Radish,25
11-02-2023,Radish,25
12-02-2023,Radish,28
13-02-2023,Radish,28
14-02-2023,Radish,28
15-02-2023,Radish,28
16-02-2023,Radish,29
17-02-2023,Radish,29
18-02-2023,Radish,29
19-02-2023,Radish,30
20-02-2023,Radish,30
21-02-2023,Radish,30
22-02-2023,Radish,30
23-02-2023,Radish,26
24-02-2023,Radish,26
25-02-2023,Radish,28
26-02-2023,Radish,28
27-02-2023,Radish,28
28-02-2023,Radish,30
01-03-2023,Radish,30
02-03-2023,Radish,30
03-03-2023,Radish,30
04-03-2023,Radish,24
05-03-2023,Radish,24
06-03-2023,Radish,24
07-03-2023,Radish,24
08-03-2023,Radish,24
09-03-2023,Radish,24
10-03-2023,Radish,24
11-03-2023,Radish,24
12-03-2023,Radish,24
13-03-2023,Radish,24
14-03-2023,Radish,26
15-03-2023,Radish,26
16-03-2023,Radish,26
17-03-2023,Radish,23
18-03-2023,Radish,23
19-03-2023,Radish,21
20-03-2023,Radish,21
21-03-2023,Radish,21
22-03-2023,Radish,21
23-03-2023,Radish,21
24-03-2023,Radish,23
25-03-2023,Radish,23
26-03-2023,Radish,26
27-03-2023,Radish,26
28-03-2023,Radish,26
29-03-2023,Radish,25
30-03-2023,Radish,25
31-03-2023,Radish,25
01-02-2022,Ridge Gourd,30
02-02-2022,Ridge Gourd,29
03-02-2022,Ridge Gourd,29
04-02-2022,Ridge Gourd,29
05-02-2022,Ridge Gourd,30
06-02-2022,Ridge Gourd,30
07-02-2022,Ridge Gourd,30
08-02-2022,Ridge Gourd,34
09-02-2022,Ridge Gourd,34
10-02-2022,Ridge Gourd,34
11-02-2022,Ridge Gourd,34
12-02-2022,Ridge Gourd,30
13-02-2022,Ridge Gourd,30
14-02-2022,Ridge Gourd,27
15-02-2022,Ridge Gourd,27
16-02-2022,Ridge Gourd,27
17-02-2022,Ridge Gourd,34
18-02-2022,Ridge Gourd,34
19-02-2022,Ridge Gourd,34
20-02-2022,Ridge Gourd,27
21-02-2022,Ridge Gourd,27
22-02-2022,Ridge Gourd,27
23-02-2022,Ridge Gourd,27
24-02-2022,Ridge Gourd,27
25-02-2022,Ridge Gourd,27
26-02-2022,Ridge Gourd,35
27-02-2022,Ridge Gourd,35
28-02-2022,Ridge Gourd,33
01-03-2022,Ridge Gourd,33
02-03-2022,Ridge Gourd,33
03-03-2022,Ridge Gourd,33
04-03-2022,Ridge Gourd,29
05-03-2022,Ridge Gourd,29
06-03-2022,Ridge Gourd,29
07-03-2022,Ridge Gourd,25
08-03-2022,Ridge Gourd,25
09-03-2022,Ridge Gourd,24
10-03-2022,Ridge Gourd,24
11-03-2022,Ridge Gourd,24
12-03-2022,Ridge Gourd,24
13-03-2022,Ridge Gourd,24
14-03-2022,Ridge Gourd,23
15-03-2022,Ridge Gourd,23
16-03-2022,Ridge Gourd,23
17-03-2022,Ridge Gourd,24
18-03-2022,Ridge Gourd,24
19-03-2022,Ridge Gourd,24
20-03-2022,Ridge Gourd,23
21-03-2022,Ridge Gourd,23
22-03-2022,Ridge Gourd,22
23-03-2022,Ridge Gourd,22
24-03-2022,Ridge Gourd,22
25-03-2022,Ridge Gourd,29
26-03-2022,Ridge Gourd,29
27-03-2022,Ridge Gourd,29
28-03-2022,Ridge Gourd,27
29-03-2022,Ridge Gourd,27
30-03-2022,Ridge Gourd,27
31-03-2022,Ridge Gourd,27
01-04-2022,Ridge Gourd,27
02-04-2022,Ridge Gourd,27
03-04-2022,Ridge Gourd,27
04-04-2022,Ridge Gourd,29
05-04-2022,Ridge Gourd,29
06-04-2022,Ridge Gourd,29
07-04-2022,Ridge Gourd,22
08-04-2022,Ridge Gourd,22
09-04-2022,Ridge Gourd,22
10-04-2022,Ridge Gourd,24
11-04-2022,Ridge Gourd,24
12-04-2022,Ridge Gourd,24
13-04-2022,Ridge Gourd,30
14-04-2022,Ridge Gourd,30
15-04-2022,Ridge Gourd,30
16-04-2022,Ridge Gourd,30
17-04-2022,Ridge Gourd,28
18-04-2022,Ridge Gourd,28
19-04-2022,Ridge Gourd,28
20-04-2022,Ridge Gourd,28
21-04-2022,Ridge Gourd,28
22-04-2022,Ridge Gourd,28
23-04-2022,Ridge Gourd,28
24-04-2022,Ridge Gourd,29
25-04-2022,Ridge Gourd,29
26-04-2022,Ridge Gourd,29
27-04-2022,Ridge Gourd,29
28-04-2022,Ridge Gourd,29
29-04-2022,Ridge Gourd,29
30-04-2022,Ridge Gourd,30
01-05-2022,Ridge Gourd,30
02-05-2022,Ridge Gourd,29
03-05-2022,Ridge Gourd,29
04-05-2022,Ridge Gourd,29
05-05-2022,Ridge Gourd,22
06-05-2022,Ridge Gourd,22
07-05-2022,Ridge Gourd,22
08-05-2022,Ridge Gourd,29
09-05-2022,Ridge Gourd,29
10-05-2022,Ridge Gourd,29
11-05-2022,Ridge Gourd,29
12-05-2022,Ridge Gourd,29
13-05-2022,Ridge Gourd,29
14-05-2022,Ridge Gourd,29
15-05-2022,Ridge Gourd,27
16-05-2022,Ridge Gourd,27
17-05-2022,Ridge Gourd,27
18-05-2022,Ridge Gourd,28
19-05-2022,Ridge Gourd,28
20-05-2022,Ridge Gourd,28
21-05-2022,Ridge Gourd,29
22-05-2022,Ridge Gourd,29
23-05-2022,Ridge Gourd,29
24-05-2022,Ridge Gourd,29
25-05-2022,Ridge Gourd,26
26-05-2022,Ridge Gourd,26
27-05-2022,Ridge Gourd,26
28-05-2022,Ridge Gourd,28
29-05-2022,Ridge Gourd,28
30-05-2022,Ridge Gourd,28
31-05-2022,Ridge Gourd,28
01-06-2022,Ridge Gourd,26
02-06-2022,Ridge Gourd,26
03-06-2022,Ridge Gourd,26
04-06-2022,Ridge Gourd,23
05-06-2022,Ridge Gourd,23
06-06-2022,Ridge Gourd,23
07-06-2022,Ridge Gourd,23
08-06-2022,Ridge Gourd,23
09-06-2022,Ridge Gourd,23
10-06-2022,Ridge Gourd,23
11-06-2022,Ridge Gourd,25
12-06-2022,Ridge Gourd,25
13-06-2022,Ridge Gourd,25
14-06-2022,Ridge Gourd,27
15-06-2022,Ridge Gourd,27
16-06-2022,Ridge Gourd,27
17-06-2022,Ridge Gourd,27
18-06-2022,Ridge Gourd,24
19-06-2022,Ridge Gourd,24
20-06-2022,Ridge Gourd,22
21-06-2022,Ridge Gourd,22
22-06-2022,Ridge Gourd,22
23-06-2022,Ridge Gourd,22
24-06-2022,Ridge Gourd,22
25-06-2022,Ridge Gourd,22
26-06-2022,Ridge Gourd,22
27-06-2022,Ridge Gourd,25
28-06-2022,Ridge Gourd,25
29-06-2022,Ridge Gourd,25
30-06-2022,Ridge Gourd,25
01-07-2022,Ridge Gourd,27
02-07-2022,Ridge Gourd,27
03-07-2022,Ridge Gourd,27
04-07-2022,Ridge Gourd,24
05-07-2022,Ridge Gourd,24
06-07-2022,Ridge Gourd,24
07-07-2022,Ridge Gourd,24
08-07-2022,Ridge Gourd,24
09-07-2022,Ridge Gourd,29
10-07-2022,Ridge Gourd,29
11-07-2022,Ridge Gourd,29
12-07-2022,Ridge Gourd,25
13-07-2022,Ridge Gourd,25
14-07-2022,Ridge Gourd,25
15-07-2022,Ridge Gourd,25
16-07-2022,Ridge Gourd,25
17-07-2022,Ridge Gourd,28
18-07-2022,Ridge Gourd,28
19-07-2022,Ridge Gourd,28
20-07-2022,Ridge Gourd,28
21-07-2022,Ridge Gourd,26
22-07-2022,Ridge Gourd,26
23-07-2022,Ridge Gourd,26
24-07-2022,Ridge Gourd,25
25-07-2022,Ridge Gourd,25
26-07-2022,Ridge Gourd,25
27-07-2022,Ridge Gourd,25
28-07-2022,Ridge Gourd,25
29-07-2022,Ridge Gourd,25
30-07-2022,Ridge Gourd,25
31-07-2022,Ridge Gourd,25
01-08-2022,Ridge Gourd,29
02-08-2022,Ridge Gourd,29
03-08-2022,Ridge Gourd,29
04-08-2022,Ridge Gourd,32
05-08-2022,Ridge Gourd,32
06-08-2022,Ridge Gourd,32
07-08-2022,Ridge Gourd,32
08-08-2022,Ridge Gourd,31
09-08-2022,Ridge Gourd,31
10-08-2022,Ridge Gourd,31
11-08-2022,Ridge Gourd,31
12-08-2022,Ridge Gourd,31
13-08-2022,Ridge Gourd,25
14-08-2022,Ridge Gourd,25
15-08-2022,Ridge Gourd,25
16-08-2022,Ridge Gourd,25
17-08-2022,Ridge Gourd,25
18-08-2022,Ridge Gourd,26
19-08-2022,Ridge Gourd,26
20-08-2022,Ridge Gourd,26
21-08-2022,Ridge Gourd,30
22-08-2022,Ridge Gourd,30
23-08-2022,Ridge Gourd,30
24-08-2022,Ridge Gourd,28
25-08-2022,Ridge Gourd,28
26-08-2022,Ridge Gourd,27
27-08-2022,Ridge Gourd,27
28-08-2022,Ridge Gourd,27
29-08-2022,Ridge Gourd,27
30-08-2022,Ridge Gourd,28
31-08-2022,Ridge Gourd,28
01-09-2022,Ridge Gourd,25
02-09-2022,Ridge Gourd,25
03-09-2022,Ridge Gourd,25
04-09-2022,Ridge Gourd,25
05-09-2022,Ridge Gourd,29
06-09-2022,Ridge Gourd,29
07-09-2022,Ridge Gourd,29
08-09-2022,Ridge Gourd,29
09-09-2022,Ridge Gourd,29
10-09-2022,Ridge Gourd,28
11-09-2022,Ridge Gourd,25
12-09-2022,Ridge Gourd,25
13-09-2022,Ridge Gourd,25
14-09-2022,Ridge Gourd,25
15-09-2022,Ridge Gourd,25
16-09-2022,Ridge Gourd,26
17-09-2022,Ridge Gourd,26
18-09-2022,Ridge Gourd,26
19-09-2022,Ridge Gourd,25
20-09-2022,Ridge Gourd,25
21-09-2022,Ridge Gourd,25
22-09-2022,Ridge Gourd,28
23-09-2022,Ridge Gourd,28
24-09-2022,Ridge Gourd,28
25-09-2022,Ridge Gourd,31
26-09-2022,Ridge Gourd,31
27-09-2022,Ridge Gourd,31
28-09-2022,Ridge Gourd,33
29-09-2022,Ridge Gourd,33
30-09-2022,Ridge Gourd,30
01-10-2022,Ridge Gourd,30
02-10-2022,Ridge Gourd,30
03-10-2022,Ridge Gourd,35
04-10-2022,Ridge Gourd,35
05-10-2022,Ridge Gourd,35
06-10-2022,Ridge Gourd,31
07-10-2022,Ridge Gourd,31
08-10-2022,Ridge Gourd,35
09-10-2022,Ridge Gourd,35
10-10-2022,Ridge Gourd,35
11-10-2022,Ridge Gourd,35
12-10-2022,Ridge Gourd,28
13-10-2022,Ridge Gourd,28
14-10-2022,Ridge Gourd,28
15-10-2022,Ridge Gourd,32
16-10-2022,Ridge Gourd,32
17-10-2022,Ridge Gourd,32
18-10-2022,Ridge Gourd,31
19-10-2022,Ridge Gourd,31
20-10-2022,Ridge Gourd,31
21-10-2022,Ridge Gourd,31
22-10-2022,Ridge Gourd,31
23-10-2022,Ridge Gourd,31
24-10-2022,Ridge Gourd,36
25-10-2022,Ridge Gourd,36
26-10-2022,Ridge Gourd,36
27-10-2022,Ridge Gourd,36
28-10-2022,Ridge Gourd,36
29-10-2022,Ridge Gourd,36
30-10-2022,Ridge Gourd,36
31-10-2022,Ridge Gourd,36
01-11-2022,Ridge Gourd,36
02-11-2022,Ridge Gourd,36
03-11-2022,Ridge Gourd,30
04-11-2022,Ridge Gourd,30
05-11-2022,Ridge Gourd,30
06-11-2022,Ridge Gourd,32
07-11-2022,Ridge Gourd,32
08-11-2022,Ridge Gourd,32
09-11-2022,Ridge Gourd,36
10-11-2022,Ridge Gourd,36
11-11-2022,Ridge Gourd,36
12-11-2022,Ridge Gourd,34
13-11-2022,Ridge Gourd,34
14-11-2022,Ridge Gourd,34
15-11-2022,Ridge Gourd,34
16-11-2022,Ridge Gourd,34
17-11-2022,Ridge Gourd,34
18-11-2022,Ridge Gourd,28
19-11-2022,Ridge Gourd,28
20-11-2022,Ridge Gourd,28
21-11-2022,Ridge Gourd,25
22-11-2022,Ridge Gourd,25
23-11-2022,Ridge Gourd,25
24-11-2022,Ridge Gourd,27
25-11-2022,Ridge Gourd,27
26-11-2022,Ridge Gourd,30
27-11-2022,Ridge Gourd,30
28-11-2022,Ridge Gourd,30
29-11-2022,Ridge Gourd,30
30-11-2022,Ridge Gourd,30
01-12-2022,Ridge Gourd,30
02-12-2022,Ridge Gourd,30
03-12-2022,Ridge Gourd,26
04-12-2022,Ridge Gourd,26
05-12-2022,Ridge Gourd,26
06-12-2022,Ridge Gourd,26
07-12-2022,Ridge Gourd,28
08-12-2022,Ridge Gourd,28
09-12-2022,Ridge Gourd,28
10-12-2022,Ridge Gourd,27
11-12-2022,Ridge Gourd,27
12-12-2022,Ridge Gourd,27
13-12-2022,Ridge Gourd,27
14-12-2022,Ridge Gourd,29
15-12-2022,Ridge Gourd,29
16-12-2022,Ridge Gourd,29
17-12-2022,Ridge Gourd,29
18-12-2022,Ridge Gourd,27
19-12-2022,Ridge Gourd,27
20-12-2022,Ridge Gourd,27
21-12-2022,Ridge Gourd,27
22-12-2022,Ridge Gourd,29
23-12-2022,Ridge Gourd,29
24-12-2022,Ridge Gourd,26
25-12-2022,Ridge Gourd,26
26-12-2022,Ridge Gourd,26
27-12-2022,Ridge Gourd,25
28-12-2022,Ridge Gourd,25
29-12-2022,Ridge Gourd,28
30-12-2022,Ridge Gourd,28
31-12-2022,Ridge Gourd,28
01-01-2023,Ridge Gourd,28
02-01-2023,Ridge Gourd,28
03-01-2023,Ridge Gourd,28
04-01-2023,Ridge Gourd,29
05-01-2023,Ridge Gourd,29
06-01-2023,Ridge Gourd,29
07-01-2023,Ridge Gourd,29
08-01-2023,Ridge Gourd,28
09-01-2023,Ridge Gourd,28
10-01-2023,Ridge Gourd,28
11-01-2023,Ridge Gourd,26
12-01-2023,Ridge Gourd,26
13-01-2023,Ridge Gourd,26
14-01-2023,Ridge Gourd,27
15-01-2023,Ridge Gourd,27
16-01-2023,Ridge Gourd,27
17-01-2023,Ridge Gourd,27
18-01-2023,Ridge Gourd,27
19-01-2023,Ridge Gourd,27
20-01-2023,Ridge Gourd,27
21-01-2023,Ridge Gourd,27
22-01-2023,Ridge Gourd,27
23-01-2023,Ridge Gourd,27
24-01-2023,Ridge Gourd,27
25-01-2023,Ridge Gourd,30
26-01-2023,Ridge Gourd,30
27-01-2023,Ridge Gourd,30
28-01-2023,Ridge Gourd,30
29-01-2023,Ridge Gourd,30
30-01-2023,Ridge Gourd,30
31-01-2023,Ridge Gourd,28
01-02-2023,Ridge Gourd,28
02-02-2023,Ridge Gourd,28
03-02-2023,Ridge Gourd,26
04-02-2023,Ridge Gourd,26
05-02-2023,Ridge Gourd,26
06-02-2023,Ridge Gourd,28
07-02-2023,Ridge Gourd,28
08-02-2023,Ridge Gourd,28
09-02-2023,Ridge Gourd,31
10-02-2023,Ridge Gourd,31
11-02-2023,Ridge Gourd,31
12-02-2023,Ridge Gourd,28
13-02-2023,Ridge Gourd,28
14-02-2023,Ridge Gourd,28
15-02-2023,Ridge Gourd,28
16-02-2023,Ridge Gourd,32
17-02-2023,Ridge Gourd,32
18-02-2023,Ridge Gourd,32
19-02-2023,Ridge Gourd,29
20-02-2023,Ridge Gourd,29
21-02-2023,Ridge Gourd,29
22-02-2023,Ridge Gourd,29
23-02-2023,Ridge Gourd,29
24-02-2023,Ridge Gourd,29
25-02-2023,Ridge Gourd,32
26-02-2023,Ridge Gourd,32
27-02-2023,Ridge Gourd,32
28-02-2023,Ridge Gourd,27
01-03-2023,Ridge Gourd,27
02-03-2023,Ridge Gourd,27
03-03-2023,Ridge Gourd,27
04-03-2023,Ridge Gourd,27
05-03-2023,Ridge Gourd,27
06-03-2023,Ridge Gourd,27
07-03-2023,Ridge Gourd,27
08-03-2023,Ridge Gourd,27
09-03-2023,Ridge Gourd,27
10-03-2023,Ridge Gourd,32
11-03-2023,Ridge Gourd,32
12-03-2023,Ridge Gourd,32
13-03-2023,Ridge Gourd,32
14-03-2023,Ridge Gourd,28
15-03-2023,Ridge Gourd,28
16-03-2023,Ridge Gourd,28
17-03-2023,Ridge Gourd,27
18-03-2023,Ridge Gourd,27
19-03-2023,Ridge Gourd,29
20-03-2023,Ridge Gourd,29
21-03-2023,Ridge Gourd,29
22-03-2023,Ridge Gourd,29
23-03-2023,Ridge Gourd,29
24-03-2023,Ridge Gourd,30
25-03-2023,Ridge Gourd,30
26-03-2023,Ridge Gourd,31
27-03-2023,Ridge Gourd,31
28-03-2023,Ridge Gourd,31
29-03-2023,Ridge Gourd,30
30-03-2023,Ridge Gourd,30
31-03-2023,Ridge Gourd,30
01-02-2022,Shallot Pearl Onion,37
02-02-2022,Shallot Pearl Onion,34
03-02-2022,Shallot Pearl Onion,34
04-02-2022,Shallot Pearl Onion,34
05-02-2022,Shallot Pearl Onion,31
06-02-2022,Shallot Pearl Onion,31
07-02-2022,Shallot Pearl Onion,31
08-02-2022,Shallot Pearl Onion,33
09-02-2022,Shallot Pearl Onion,33
10-02-2022,Shallot Pearl Onion,33
11-02-2022,Shallot Pearl Onion,33
12-02-2022,Shallot Pearl Onion,29
13-02-2022,Shallot Pearl Onion,29
14-02-2022,Shallot Pearl Onion,33
15-02-2022,Shallot Pearl Onion,33
16-02-2022,Shallot Pearl Onion,33
17-02-2022,Shallot Pearl Onion,32
18-02-2022,Shallot Pearl Onion,32
19-02-2022,Shallot Pearl Onion,32
20-02-2022,Shallot Pearl Onion,29
21-02-2022,Shallot Pearl Onion,29
22-02-2022,Shallot Pearl Onion,29
23-02-2022,Shallot Pearl Onion,29
24-02-2022,Shallot Pearl Onion,29
25-02-2022,Shallot Pearl Onion,29
26-02-2022,Shallot Pearl Onion,29
27-02-2022,Shallot Pearl Onion,29
28-02-2022,Shallot Pearl Onion,31
01-03-2022,Shallot Pearl Onion,31
02-03-2022,Shallot Pearl Onion,31
03-03-2022,Shallot Pearl Onion,31
04-03-2022,Shallot Pearl Onion,35
05-03-2022,Shallot Pearl Onion,35
06-03-2022,Shallot Pearl Onion,35
07-03-2022,Shallot Pearl Onion,36
08-03-2022,Shallot Pearl Onion,36
09-03-2022,Shallot Pearl Onion,29
10-03-2022,Shallot Pearl Onion,29
11-03-2022,Shallot Pearl Onion,29
12-03-2022,Shallot Pearl Onion,29
13-03-2022,Shallot Pearl Onion,29
14-03-2022,Shallot Pearl Onion,36
15-03-2022,Shallot Pearl Onion,36
16-03-2022,Shallot Pearl Onion,36
17-03-2022,Shallot Pearl Onion,36
18-03-2022,Shallot Pearl Onion,36
19-03-2022,Shallot Pearl Onion,36
20-03-2022,Shallot Pearl Onion,29
21-03-2022,Shallot Pearl Onion,29
22-03-2022,Shallot Pearl Onion,37
23-03-2022,Shallot Pearl Onion,37
24-03-2022,Shallot Pearl Onion,37
25-03-2022,Shallot Pearl Onion,37
26-03-2022,Shallot Pearl Onion,37
27-03-2022,Shallot Pearl Onion,37
28-03-2022,Shallot Pearl Onion,34
29-03-2022,Shallot Pearl Onion,34
30-03-2022,Shallot Pearl Onion,34
31-03-2022,Shallot Pearl Onion,34
01-04-2022,Shallot Pearl Onion,31
02-04-2022,Shallot Pearl Onion,31
03-04-2022,Shallot Pearl Onion,31
04-04-2022,Shallot Pearl Onion,30
05-04-2022,Shallot Pearl Onion,30
06-04-2022,Shallot Pearl Onion,30
07-04-2022,Shallot Pearl Onion,34
08-04-2022,Shallot Pearl Onion,34
09-04-2022,Shallot Pearl Onion,34
10-04-2022,Shallot Pearl Onion,34
11-04-2022,Shallot Pearl Onion,34
12-04-2022,Shallot Pearl Onion,34
13-04-2022,Shallot Pearl Onion,30
14-04-2022,Shallot Pearl Onion,30
15-04-2022,Shallot Pearl Onion,30
16-04-2022,Shallot Pearl Onion,30
17-04-2022,Shallot Pearl Onion,33
18-04-2022,Shallot Pearl Onion,33
19-04-2022,Shallot Pearl Onion,33
20-04-2022,Shallot Pearl Onion,33
21-04-2022,Shallot Pearl Onion,33
22-04-2022,Shallot Pearl Onion,33
23-04-2022,Shallot Pearl Onion,33
24-04-2022,Shallot Pearl Onion,36
25-04-2022,Shallot Pearl Onion,36
26-04-2022,Shallot Pearl Onion,36
27-04-2022,Shallot Pearl Onion,34
28-04-2022,Shallot Pearl Onion,34
29-04-2022,Shallot Pearl Onion,34
30-04-2022,Shallot Pearl Onion,35
01-05-2022,Shallot Pearl Onion,35
02-05-2022,Shallot Pearl Onion,33
03-05-2022,Shallot Pearl Onion,33
04-05-2022,Shallot Pearl Onion,33
05-05-2022,Shallot Pearl Onion,34
06-05-2022,Shallot Pearl Onion,34
07-05-2022,Shallot Pearl Onion,34
08-05-2022,Shallot Pearl Onion,35
09-05-2022,Shallot Pearl Onion,35
10-05-2022,Shallot Pearl Onion,35
11-05-2022,Shallot Pearl Onion,30
12-05-2022,Shallot Pearl Onion,30
13-05-2022,Shallot Pearl Onion,30
14-05-2022,Shallot Pearl Onion,30
15-05-2022,Shallot Pearl Onion,36
16-05-2022,Shallot Pearl Onion,36
17-05-2022,Shallot Pearl Onion,36
18-05-2022,Shallot Pearl Onion,33
19-05-2022,Shallot Pearl Onion,33
20-05-2022,Shallot Pearl Onion,33
21-05-2022,Shallot Pearl Onion,31
22-05-2022,Shallot Pearl Onion,31
23-05-2022,Shallot Pearl Onion,31
24-05-2022,Shallot Pearl Onion,31
25-05-2022,Shallot Pearl Onion,34
26-05-2022,Shallot Pearl Onion,34
27-05-2022,Shallot Pearl Onion,34
28-05-2022,Shallot Pearl Onion,37
29-05-2022,Shallot Pearl Onion,37
30-05-2022,Shallot Pearl Onion,37
31-05-2022,Shallot Pearl Onion,37
01-06-2022,Shallot Pearl Onion,29
02-06-2022,Shallot Pearl Onion,29
03-06-2022,Shallot Pearl Onion,29
